,sim_time,weekday,bed_utilisation,primary_arrivals,revision_arrivals,primary_bed_queue,revision_bed_queue,primary_mean_los,revision_mean_los,run
63,65,1,0.85,8,6,0.06723635676010896,0.10500453797701358,4.19,1.82,7
64,66,2,0.95,12,4,0.06733186938043748,0.10499384065405325,4.17,1.78,7
65,67,3,0.925,12,4,0.06797693708012766,0.10359392076174155,4.11,1.75,7
66,68,4,0.925,16,2,0.06845272045277188,0.1045296294212493,4.03,1.73,7
67,69,5,0.825,0,0,0.06845272045277188,0.1045296294212493,4.03,1.73,7
68,70,6,0.75,0,0,0.06845272045277188,0.1045296294212493,4.03,1.73,7
69,71,0,0.85,4,8,0.06799636898308674,0.10229565581975657,4.18,2.16,7
70,72,1,0.925,14,3,0.06805899924092788,0.10269733668625317,4.24,2.13,7
71,73,2,0.95,8,6,0.06793553963833875,0.10404637425029394,4.25,2.07,7
72,74,3,0.95,10,5,0.06786138759906632,0.10406953927139191,4.28,2.02,7
73,75,4,0.95,8,6,0.06785090711769412,0.10483470986035887,4.25,1.97,7
74,76,5,0.8,0,0,0.06785090711769412,0.10483470986035887,4.25,1.97,7
75,77,6,0.625,0,0,0.06785090711769412,0.10483470986035887,4.25,1.97,7
76,78,0,0.925,8,6,0.0670132415977226,0.10216942062662093,4.31,2.18,7
77,79,1,0.9,10,5,0.06721677720032522,0.103808175341803,4.28,2.14,7
78,80,2,0.9,10,5,0.06703240390451283,0.10374503928060197,4.27,2.1,7
79,81,3,0.925,4,8,0.06663340150031931,0.10426773495845461,4.27,2.03,7
80,82,4,0.975,10,5,0.06681360327264829,0.10449118992812827,4.26,1.99,7
81,83,5,0.825,0,0,0.06681360327264829,0.10449118992812827,4.26,1.99,7
82,84,6,0.7,0,0,0.06681360327264829,0.10449118992812827,4.26,1.99,7
83,85,0,0.925,10,5,0.06584808877448864,0.10387137026621887,4.32,2.07,7
84,86,1,0.9,14,3,0.06639579064313647,0.10462060764577938,4.28,2.05,7
85,87,2,0.975,14,3,0.06684469576594447,0.10539764285103173,4.26,2.03,7
86,88,3,0.95,8,6,0.06755267250995982,0.10488543044359659,4.22,1.98,7
87,89,4,0.9,16,2,0.06839170714745962,0.10459339084371978,4.16,1.97,7
88,90,5,0.825,0,0,0.06839170714745962,0.10459339084371978,4.16,1.97,7
89,91,6,0.725,0,0,0.06839170714745962,0.10459339084371978,4.16,1.97,7
90,92,0,0.9,8,6,0.06766413579482708,0.10483499976494516,4.2,2.04,7
91,93,1,0.975,10,5,0.06785214674472534,0.10477438694031756,4.17,2.01,7
92,94,2,0.875,14,3,0.06881967635860556,0.10541508949734127,4.1,1.99,7
93,95,3,1.0,10,5,0.06844619966570774,0.1057016852615616,4.16,1.95,7
94,96,4,0.95,12,4,0.06862673600437107,0.10630727339917011,4.09,1.93,7
95,97,5,0.825,0,0,0.06862673600437107,0.10630727339917011,4.09,1.93,7
96,98,6,0.7,0,0,0.06862673600437107,0.10630727339917011,4.09,1.93,7
97,99,0,0.85,14,3,0.06751335028639695,0.10534627843684732,4.17,1.91,7
98,100,1,1.0,12,4,0.06782391973821061,0.10584683648693718,4.16,1.88,7
99,101,2,0.9,8,6,0.06826686100627842,0.10604606505956536,4.13,1.85,7
100,102,3,0.9,18,1,0.06807766180984554,0.10620543792751942,4.11,1.84,7
101,103,4,0.95,12,4,0.06808198300355672,0.10607614157901753,4.13,1.82,7
102,104,5,0.875,0,0,0.06808198300355672,0.10607614157901753,4.13,1.82,7
103,105,6,0.75,0,0,0.06808198300355672,0.10607614157901753,4.13,1.82,7
104,106,0,0.925,16,2,0.0673728034901691,0.1062480843227704,4.18,1.81,7
105,107,1,0.9,16,2,0.06803146013472369,0.10576351414235631,4.12,1.8,7
106,108,2,0.875,12,4,0.06830927912006461,0.10548830632489263,4.09,1.78,7
107,109,3,0.875,12,4,0.06858413442528365,0.10583499276594333,4.08,1.75,7
108,110,4,0.9,12,4,0.06856387746466396,0.10629325124658716,4.08,1.73,7
109,111,5,0.8,0,0,0.06856387746466396,0.10629325124658716,4.08,1.73,7
110,112,6,0.6,0,0,0.06856387746466396,0.10629325124658716,4.08,1.73,7
111,113,0,0.875,14,3,0.06754704029887446,0.105588549122662,4.18,1.75,7
112,114,1,0.95,14,3,0.06773160785950151,0.10610527583135927,4.15,1.74,7
113,115,2,0.9,10,5,0.06793765610598287,0.10627668918696052,4.16,1.71,7
114,116,3,0.975,14,3,0.06809278842811302,0.10608046205870382,4.19,1.7,7
115,117,4,0.95,6,7,0.06850551458193252,0.10648760767053744,4.17,1.68,7
116,118,5,0.8,0,0,0.06850551458193252,0.10648760767053744,4.17,1.68,7
117,119,6,0.775,0,0,0.06850551458193252,0.10648760767053744,4.17,1.68,7
118,120,0,0.975,8,6,0.06795526948488888,0.10644033117864032,4.2,1.68,7
119,121,1,0.875,14,3,0.06891996061649187,0.10651646392583299,4.15,1.67,7
120,122,2,0.925,8,6,0.06880012480383801,0.10651609835203771,4.18,1.64,7
121,123,3,0.975,10,5,0.06896032427810644,0.10696239796999131,4.16,1.62,7
122,124,4,0.925,18,1,0.06974311222994954,0.1073051979251796,4.11,1.61,7
123,125,5,0.875,0,0,0.06974311222994954,0.1073051979251796,4.11,1.61,7
124,126,6,0.75,0,0,0.06974311222994954,0.1073051979251796,4.11,1.61,7
125,127,0,0.95,12,4,0.06927035686613696,0.10705068363048956,4.14,1.61,7
126,128,1,0.975,8,6,0.06934979297075601,0.1071057152528876,4.12,1.59,7
127,129,2,0.85,10,5,0.06959794975687746,0.10728844339619782,4.09,1.59,7
128,130,3,0.975,10,5,0.06942370803656532,0.10797755261182775,4.08,1.57,7
129,131,4,0.875,10,5,0.06964213803353925,0.10875430776197682,4.05,1.55,7
130,132,5,0.8,0,0,0.06964213803353925,0.10875430776197682,4.05,1.55,7
131,133,6,0.675,0,0,0.06964213803353925,0.10875430776197682,4.05,1.55,7
132,134,0,0.95,12,4,0.06888789105122654,0.10862171671767094,4.11,1.6,7
133,135,1,0.925,10,5,0.06953187477818024,0.10911695395566855,4.11,1.58,7
134,136,2,0.925,14,3,0.0697230080043334,0.10876932501733268,4.09,1.56,7
135,137,3,0.875,14,3,0.0702703103467547,0.1089814669294405,4.08,1.55,7
136,138,4,0.95,10,5,0.07026406585604889,0.10884874093440076,4.11,1.53,7
137,139,5,0.85,0,0,0.07026406585604889,0.10884874093440076,4.11,1.53,7
138,140,6,0.75,0,0,0.07026406585604889,0.10884874093440076,4.11,1.53,7
139,141,0,0.975,16,2,0.0699138135188495,0.10872107879571935,4.13,1.53,7
140,142,1,0.875,14,3,0.07050556065875599,0.10865064584571038,4.11,1.52,7
141,143,2,1.0,18,1,0.0703252779909715,0.10891296197163881,4.11,1.51,7
142,144,3,0.925,18,1,0.0712904386605156,0.1091515397281912,4.05,1.51,7
143,145,4,0.95,8,6,0.07103448780993118,0.10868087278297339,4.06,1.49,7
144,146,5,0.8,0,0,0.07103448780993118,0.10868087278297339,4.06,1.49,7
145,147,6,0.6,0,0,0.07103448780993118,0.10868087278297339,4.06,1.49,7
146,148,0,0.925,16,2,0.07012232745282132,0.10873293897044997,4.11,1.48,7
147,149,1,0.975,12,4,0.070264757369668,0.10905901255646412,4.11,1.47,7
148,150,2,0.925,12,4,0.07041200959105548,0.10961644051312086,4.1,1.46,7
149,151,3,0.875,12,4,0.0705852898620655,0.109432794660419,4.07,1.44,7
150,152,4,0.975,6,7,0.07042612980588667,0.11017971787027962,4.11,1.42,7
151,153,5,0.85,0,0,0.07042612980588667,0.11017971787027962,4.11,1.42,7
152,154,6,0.65,0,0,0.07042612980588667,0.11017971787027962,4.11,1.42,7
153,155,0,0.875,10,5,0.06988355561631898,0.10903580150115089,4.15,1.56,7
154,156,1,1.0,8,6,0.06955696779801082,0.10855686326081901,4.17,1.57,7
155,157,2,0.925,14,3,0.07026636459123456,0.1088760584447264,4.13,1.56,7
156,158,3,1.0,10,5,0.07035119504170573,0.10913913967710488,4.12,1.54,7
157,159,4,0.95,10,5,0.07039520536564636,0.10890328485422165,4.1,1.52,7
158,160,5,0.9,0,0,0.07039520536564636,0.10890328485422165,4.1,1.52,7
159,161,6,0.825,0,0,0.07039520536564636,0.10890328485422165,4.1,1.52,7
160,162,0,0.875,12,4,0.07001625077088573,0.10876270375667742,4.15,1.51,7
161,163,1,1.0,10,5,0.0699483244685607,0.10935951443025199,4.15,1.5,7
162,164,2,0.9,12,4,0.07035416162955722,0.10958974569796379,4.12,1.48,7
163,165,3,0.95,18,1,0.07061261886361417,0.10968636809867839,4.09,1.48,7
164,166,4,0.875,14,3,0.07033582364672361,0.10932557605906959,4.11,1.47,7
165,167,5,0.825,0,0,0.07033582364672361,0.10932557605906959,4.11,1.47,7
166,168,6,0.725,0,0,0.07033582364672361,0.10932557605906959,4.11,1.47,7
167,169,0,0.875,12,4,0.06985978634122261,0.1091908427491472,4.15,1.46,7
0,2,1,0.85,14,3,0.0,0.0,6.71,12.41,8
1,3,2,0.925,8,6,0.010897730858587609,0.047814894870814806,6.46,6.21,8
2,4,3,0.975,14,3,0.0323898292879865,0.05914650323027827,4.88,4.97,8
3,5,4,0.775,10,5,0.048421939934743974,0.08088024128874713,4.25,3.72,8
4,6,5,0.525,0,0,0.048421939934743974,0.08088024128874713,4.25,3.72,8
5,7,6,0.45,0,0,0.048421939934743974,0.08088024128874713,4.25,3.72,8
6,8,0,0.8,16,2,0.03822784731690314,0.07352749208067921,6.8,3.89,8
7,9,1,0.95,10,5,0.0354259708744096,0.09143484326821115,6.9,3.17,8
8,10,2,0.975,14,3,0.04568118601667345,0.08853498710112312,6.67,2.85,8
9,11,3,0.95,6,7,0.047810985322415636,0.0868575689652499,6.58,2.31,8
10,12,4,0.85,16,2,0.05599521576304365,0.0837053323675611,6.22,2.2,8
11,13,5,0.675,0,0,0.05599521576304365,0.0837053323675611,6.22,2.2,8
12,14,6,0.6,0,0,0.05599521576304365,0.0837053323675611,6.22,2.2,8
13,15,0,0.925,10,5,0.05175315396281307,0.07419336278033825,6.37,5.25,8
14,16,1,0.975,10,5,0.05312076743416307,0.07531257766316936,6.05,4.71,8
15,17,2,0.95,12,4,0.054156132092046276,0.08298621059299437,5.71,4.52,8
16,18,3,0.925,18,1,0.05685271341003379,0.08456528443459667,5.23,4.43,8
17,19,4,0.975,10,5,0.05940608187649904,0.09140818989093098,5.04,4.06,8
18,20,5,0.95,0,0,0.05940608187649904,0.09140818989093098,5.04,4.06,8
19,21,6,0.85,0,0,0.05940608187649904,0.09140818989093098,5.04,4.06,8
20,22,0,0.975,14,3,0.059421300940362326,0.09025109126364665,5.05,3.86,8
21,23,1,0.925,12,4,0.06260937062090624,0.08917779205324976,4.88,3.63,8
22,24,2,0.975,10,5,0.06508760990149028,0.08982876798115695,4.77,3.37,8
23,25,3,0.975,12,4,0.06798523741275708,0.09468570161410177,4.56,3.19,8
24,26,4,1.0,16,2,0.07319065810861826,0.09704020993868415,4.32,3.11,8
25,27,5,0.825,0,0,0.07319065810861826,0.09704020993868415,4.32,3.11,8
26,28,6,0.725,0,0,0.07319065810861826,0.09704020993868415,4.32,3.11,8
27,29,0,0.975,12,4,0.06987406073978107,0.0987315607197535,4.43,3.03,8
28,30,1,0.925,8,6,0.06980443437527042,0.1016860529343603,4.4,2.82,8
29,31,2,0.925,12,4,0.07134267047191237,0.10121105785696895,4.45,2.7,8
30,32,3,0.925,14,3,0.07320096805884276,0.10373357760805249,4.29,2.61,8
31,33,4,0.975,10,5,0.07249412294858741,0.10561038858818238,4.25,2.59,8
32,34,5,0.9,0,0,0.07249412294858741,0.10561038858818238,4.25,2.59,8
33,35,6,0.8,0,0,0.07249412294858741,0.10561038858818238,4.25,2.59,8
34,36,0,0.95,12,4,0.07114101707321674,0.10574343265941802,4.23,2.49,8
35,37,1,0.875,16,2,0.0723121161138179,0.1065344410796195,4.05,2.44,8
36,38,2,0.925,14,3,0.07225761924509597,0.10561170846498408,4.03,2.38,8
37,39,3,0.875,8,6,0.07265041666697186,0.10813003849476427,4.07,2.25,8
38,40,4,0.95,10,5,0.0712754888457429,0.10747324811209816,4.08,2.41,8
39,41,5,0.875,0,0,0.0712754888457429,0.10747324811209816,4.08,2.41,8
40,42,6,0.775,0,0,0.0712754888457429,0.10747324811209816,4.08,2.41,8
41,43,0,0.875,12,4,0.06996773062885743,0.10538233968183384,4.19,2.33,8
42,44,1,0.9,16,2,0.07099617142840374,0.10580422691279673,4.13,2.29,8
43,45,2,0.975,16,2,0.07282804414917418,0.10542862067353252,4.02,2.26,8
44,46,3,0.925,10,5,0.07390158312089448,0.10450144704483377,3.94,2.17,8
45,47,4,0.95,8,6,0.07378064049956175,0.10554492303319708,3.95,2.08,8
46,48,5,0.85,0,0,0.07378064049956175,0.10554492303319708,3.95,2.08,8
47,49,6,0.625,0,0,0.07378064049956175,0.10554492303319708,3.95,2.08,8
48,50,0,0.9,12,4,0.07174998066929858,0.10282727707722313,4.07,2.61,8
49,51,1,0.9,16,2,0.07308500731094109,0.10284525657239024,3.99,2.57,8
50,52,2,0.95,10,5,0.07293083349224584,0.10522520800378252,4.13,2.49,8
51,53,3,0.9,8,6,0.07342583913657225,0.10604514714668552,4.08,2.39,8
52,54,4,0.9,12,4,0.07389365846561359,0.10680804310340736,4.07,2.33,8
53,55,5,0.85,0,0,0.07389365846561359,0.10680804310340736,4.07,2.33,8
54,56,6,0.725,0,0,0.07389365846561359,0.10680804310340736,4.07,2.33,8
55,57,0,0.925,10,5,0.07239175483826372,0.10740052457037824,4.1,2.37,8
56,58,1,0.925,18,1,0.07326816018839313,0.10765454127905165,4.09,2.35,8
57,59,2,0.95,10,5,0.07368558362547822,0.10872918342560006,4.04,2.28,8
58,60,3,0.95,10,5,0.07486732832405861,0.10842213407751972,4.02,2.22,8
59,61,4,0.925,6,7,0.07478788485274618,0.10837534019603712,4.03,2.13,8
60,62,5,0.825,0,0,0.07478788485274618,0.10837534019603712,4.03,2.13,8
61,63,6,0.675,0,0,0.07478788485274618,0.10837534019603712,4.03,2.13,8
62,64,0,0.925,12,4,0.07315019394356195,0.1073561009602976,4.1,2.2,8
63,65,1,0.95,8,6,0.07276182740743022,0.10899417566466789,4.18,2.13,8
64,66,2,0.925,12,4,0.07378849047333859,0.1104704827406962,4.22,2.08,8
65,67,3,0.875,12,4,0.07413899104162318,0.10982431551939854,4.16,2.04,8
66,68,4,0.95,16,2,0.0748048010837789,0.10956786468672476,4.22,2.02,8
67,69,5,0.85,0,0,0.0748048010837789,0.10956786468672476,4.22,2.02,8
68,70,6,0.75,0,0,0.0748048010837789,0.10956786468672476,4.22,2.02,8
69,71,0,0.875,4,8,0.07430610240988705,0.10623699366107732,4.22,2.19,8
70,72,1,0.95,14,3,0.07431110168238886,0.10723755411120632,4.18,2.16,8
71,73,2,0.925,8,6,0.07437683188423028,0.10807489747001678,4.15,2.1,8
72,74,3,0.925,10,5,0.07462102685276309,0.10811760586957472,4.11,2.05,8
73,75,4,0.875,8,6,0.07488566624719448,0.10935336592582391,4.11,2.0,8
74,76,5,0.775,0,0,0.07488566624719448,0.10935336592582391,4.11,2.0,8
75,77,6,0.675,0,0,0.07488566624719448,0.10935336592582391,4.11,2.0,8
76,78,0,0.925,8,6,0.07396115184908096,0.10699708615625074,4.14,2.22,8
77,79,1,0.975,10,5,0.07466162048770963,0.10761922688529535,4.11,2.17,8
78,80,2,0.95,10,5,0.07435905752191221,0.10742402660618575,4.07,2.13,8
79,81,3,0.875,4,8,0.07427272576195436,0.1084483211333966,4.07,2.06,8
80,82,4,0.95,10,5,0.0737536343327115,0.10865718264492209,4.1,2.02,8
81,83,5,0.85,0,0,0.0737536343327115,0.10865718264492209,4.1,2.02,8
82,84,6,0.8,0,0,0.0737536343327115,0.10865718264492209,4.1,2.02,8
83,85,0,0.95,10,5,0.072869379100638,0.10858642616117146,4.24,1.98,8
84,86,1,0.925,14,3,0.07351813347318649,0.10972398221759508,4.19,1.96,8
85,87,2,0.925,14,3,0.07393965399432217,0.10992311943524898,4.13,1.94,8
86,88,3,0.95,8,6,0.07364730563788306,0.10995721273961337,4.11,1.89,8
87,89,4,0.9,16,2,0.07508400105396212,0.109437878795382,4.05,1.88,8
88,90,5,0.725,0,0,0.07508400105396212,0.109437878795382,4.05,1.88,8
89,91,6,0.625,0,0,0.07508400105396212,0.109437878795382,4.05,1.88,8
90,92,0,0.9,8,6,0.07428523508530295,0.10712581093350773,4.15,2.02,8
91,93,1,0.975,10,5,0.07432931416682652,0.10679799200580685,4.14,1.98,8
92,94,2,0.95,14,3,0.07485310194796674,0.107110148373082,4.11,1.96,8
93,95,3,0.975,10,5,0.0750859414869597,0.1084938618751039,4.09,1.93,8
94,96,4,0.875,12,4,0.07515826887461909,0.10886609156544604,4.09,1.9,8
95,97,5,0.7,0,0,0.07515826887461909,0.10886609156544604,4.09,1.9,8
96,98,6,0.625,0,0,0.07515826887461909,0.10886609156544604,4.09,1.9,8
97,99,0,0.975,14,3,0.0738624366526429,0.10869901674405352,4.18,1.9,8
98,100,1,0.9,12,4,0.07470665593414091,0.10902336608421029,4.13,1.88,8
99,101,2,0.975,8,6,0.07448887780444217,0.1075757283768567,4.15,1.84,8
100,102,3,0.95,18,1,0.07556165299615657,0.10738541116456954,4.09,1.84,8
101,103,4,0.875,12,4,0.07581829108153987,0.10694695951112762,4.06,1.81,8
102,104,5,0.75,0,0,0.07581829108153987,0.10694695951112762,4.06,1.81,8
103,105,6,0.575,0,0,0.07581829108153987,0.10694695951112762,4.06,1.81,8
104,106,0,0.925,16,2,0.07443663657435919,0.10657480314655933,4.15,1.85,8
105,107,1,0.925,16,2,0.07437321862548568,0.10612557867217198,4.09,1.84,8
106,108,2,0.9,12,4,0.07495773368822918,0.10687221310203872,4.07,1.81,8
107,109,3,0.8,12,4,0.07503423080628771,0.10685327590608976,4.06,1.79,8
108,110,4,0.925,12,4,0.0745749676054421,0.10643138582696637,4.09,1.77,8
109,111,5,0.9,0,0,0.0745749676054421,0.10643138582696637,4.09,1.77,8
110,112,6,0.875,0,0,0.0745749676054421,0.10643138582696637,4.09,1.77,8
111,113,0,0.9,14,3,0.07519335454096333,0.10626264743842789,4.06,1.75,8
112,114,1,0.925,14,3,0.07560898307383702,0.10630758588001708,4.04,1.74,8
113,115,2,0.925,10,5,0.07575091606834634,0.10712166601230977,4.01,1.71,8
114,116,3,0.9,14,3,0.07535246146265626,0.10736664534428655,4.05,1.7,8
115,117,4,0.9,6,7,0.07519967706393343,0.10714284406752045,4.05,1.67,8
116,118,5,0.75,0,0,0.07519967706393343,0.10714284406752045,4.05,1.67,8
117,119,6,0.65,0,0,0.07519967706393343,0.10714284406752045,4.05,1.67,8
118,120,0,0.875,8,6,0.07459566359354039,0.1053669958233074,4.13,1.92,8
119,121,1,0.95,14,3,0.07472675942093801,0.10550724784716278,4.12,1.91,8
120,122,2,0.975,8,6,0.0748729907664356,0.10588433896330478,4.11,1.87,8
121,123,3,0.975,10,5,0.07505855594096818,0.10624043021018223,4.07,1.85,8
122,124,4,0.975,18,1,0.07655137311837416,0.10613793834399328,4.03,1.84,8
123,125,5,0.875,0,0,0.07655137311837416,0.10613793834399328,4.03,1.84,8
124,126,6,0.7,0,0,0.07655137311837416,0.10613793834399328,4.03,1.84,8
125,127,0,0.9,12,4,0.07568311557827918,0.10571312765394848,4.08,1.83,8
126,128,1,1.0,8,6,0.07550136333011537,0.10626036079906784,4.08,1.8,8
127,129,2,0.95,10,5,0.07615686882422076,0.10565433086476174,4.04,1.77,8
128,130,3,0.975,10,5,0.0763186623004642,0.10572703762787271,4.01,1.75,8
129,131,4,0.85,10,5,0.07639854952403925,0.10556887172352197,3.99,1.73,8
130,132,5,0.675,0,0,0.07639854952403925,0.10556887172352197,3.99,1.73,8
131,133,6,0.575,0,0,0.07639854952403925,0.10556887172352197,3.99,1.73,8
132,134,0,0.825,12,4,0.07557112841006049,0.1045287843173789,4.02,1.82,8
133,135,1,0.95,10,5,0.07527167112731041,0.10409206001053362,4.06,1.82,8
134,136,2,0.9,14,3,0.07617222459140498,0.10423303799487714,4.01,1.8,8
135,137,3,0.925,14,3,0.07643580715031621,0.10443580008184071,4.01,1.79,8
136,138,4,0.95,10,5,0.07618043343167805,0.10510969843921267,4.0,1.77,8
137,139,5,0.85,0,0,0.07618043343167805,0.10510969843921267,4.0,1.77,8
138,140,6,0.7,0,0,0.07618043343167805,0.10510969843921267,4.0,1.77,8
139,141,0,0.85,16,2,0.07549997869252623,0.10533852516690445,4.05,1.76,8
140,142,1,0.95,14,3,0.07531977298095756,0.10565799830434601,4.04,1.75,8
141,143,2,0.975,18,1,0.0755780194703955,0.1058062334540462,4.01,1.74,8
142,144,3,0.9,18,1,0.07608657813735846,0.10559412794257886,3.95,1.74,8
143,145,4,0.95,8,6,0.0758372597895841,0.10557065378813406,3.97,1.81,8
144,146,5,0.9,0,0,0.0758372597895841,0.10557065378813406,3.97,1.81,8
145,147,6,0.65,0,0,0.0758372597895841,0.10557065378813406,3.97,1.81,8
146,148,0,1.0,16,2,0.07516165818305157,0.10531757490902258,4.03,1.8,8
147,149,1,0.95,12,4,0.07554571147204533,0.10551789266920168,4.0,1.79,8
148,150,2,0.9,12,4,0.07590959540468488,0.10575311859541975,3.99,1.77,8
149,151,3,0.925,12,4,0.07598363074280076,0.10628618122464521,3.98,1.75,8
150,152,4,0.925,6,7,0.07586690409406813,0.10694738794076149,3.96,1.73,8
151,153,5,0.825,0,0,0.07586690409406813,0.10694738794076149,3.96,1.73,8
152,154,6,0.675,0,0,0.07586690409406813,0.10694738794076149,3.96,1.73,8
153,155,0,0.95,10,5,0.07528241330751906,0.10655064986272442,4.01,1.79,8
154,156,1,0.925,8,6,0.07522212245091664,0.10690753872045096,4.03,1.76,8
155,157,2,0.9,14,3,0.07576726272342044,0.10728758528137247,4.01,1.75,8
156,158,3,0.975,10,5,0.07561204499138725,0.10767540378012679,4.0,1.8,8
157,159,4,0.975,10,5,0.07571536211958636,0.10732771181034313,3.98,1.78,8
158,160,5,0.875,0,0,0.07571536211958636,0.10732771181034313,3.98,1.78,8
159,161,6,0.775,0,0,0.07571536211958636,0.10732771181034313,3.98,1.78,8
160,162,0,0.975,12,4,0.07536797706069716,0.10715954631533185,4.01,1.76,8
161,163,1,0.85,10,5,0.07567009649825898,0.10733413697441258,4.0,1.75,8
162,164,2,0.975,12,4,0.07538049763147014,0.10758904007168046,4.01,1.73,8
163,165,3,0.975,18,1,0.07583653146090139,0.10774109329010029,3.97,1.73,8
164,166,4,0.975,14,3,0.07651058721399699,0.10746820455179776,3.93,1.72,8
165,167,5,0.85,0,0,0.07651058721399699,0.10746820455179776,3.93,1.72,8
166,168,6,0.675,0,0,0.07651058721399699,0.10746820455179776,3.93,1.72,8
167,169,0,0.9,12,4,0.0758631069272777,0.1072283684626957,3.96,1.72,8
0,2,1,0.85,14,3,0.0,0.0,7.73,15.6,9
1,3,2,0.925,8,6,0.006570281130122788,0.06848999658928305,6.86,7.8,9
2,4,3,0.9,14,3,0.025820495763454857,0.07161432836165711,5.19,6.24,9
3,5,4,0.875,10,5,0.03890973760112732,0.08126357751388238,4.7,4.68,9
4,6,5,0.725,0,0,0.03890973760112732,0.08126357751388238,4.7,4.68,9
5,7,6,0.575,0,0,0.03890973760112732,0.08126357751388238,4.7,4.68,9
6,8,0,0.925,16,2,0.03071821389562683,0.07499661262172229,5.17,4.71,9
7,9,1,0.825,10,5,0.03378246696703906,0.08486172871847424,4.74,3.84,9
8,10,2,0.9,14,3,0.03691204078898367,0.08377357993566928,4.92,3.45,9
9,11,3,0.9,6,7,0.03636561187519322,0.09620795007100902,5.07,2.8,9
10,12,4,0.95,16,2,0.040215792711796594,0.09203316603668223,4.67,2.66,9
11,13,5,0.8,0,0,0.040215792711796594,0.09203316603668223,4.67,2.66,9
12,14,6,0.65,0,0,0.040215792711796594,0.09203316603668223,4.67,2.66,9
13,15,0,0.925,10,5,0.037169141748781706,0.08240880209712974,5.04,3.81,9
14,16,1,0.95,10,5,0.03802666834960432,0.080939499285737,4.97,3.52,9
15,17,2,0.95,12,4,0.04259766804443471,0.09032700189013501,4.95,3.25,9
16,18,3,0.975,18,1,0.050604856203049345,0.092372087805754,4.46,3.19,9
17,19,4,0.825,10,5,0.055421410635724144,0.0951006224571806,4.24,2.92,9
18,20,5,0.625,0,0,0.055421410635724144,0.0951006224571806,4.24,2.92,9
19,21,6,0.55,0,0,0.055421410635724144,0.0951006224571806,4.24,2.92,9
20,22,0,0.925,14,3,0.051462738447458134,0.09049897943505895,4.51,3.34,9
21,23,1,0.95,12,4,0.05465839965513164,0.0956695743873895,4.3,3.14,9
22,24,2,0.975,10,5,0.05904154445183444,0.09600117689322328,4.19,2.92,9
23,25,3,0.925,12,4,0.06120225940820014,0.09742111573930927,4.1,2.76,9
24,26,4,0.9,16,2,0.06502259761524207,0.09574801171696984,4.01,2.69,9
25,27,5,0.775,0,0,0.06502259761524207,0.09574801171696984,4.01,2.69,9
26,28,6,0.725,0,0,0.06502259761524207,0.09574801171696984,4.01,2.69,9
27,29,0,0.95,12,4,0.06237459217480017,0.0953226031076129,4.24,2.56,9
28,30,1,0.875,8,6,0.06275452736055415,0.09896324037515533,4.31,2.38,9
29,31,2,0.9,12,4,0.06353632914654657,0.09984452227521984,4.38,2.28,9
30,32,3,0.925,14,3,0.06552143308667208,0.09841478669352761,4.29,2.2,9
31,33,4,0.9,10,5,0.06592469241279447,0.09666528778813498,4.35,2.09,9
32,34,5,0.8,0,0,0.06592469241279447,0.09666528778813498,4.35,2.09,9
33,35,6,0.775,0,0,0.06592469241279447,0.09666528778813498,4.35,2.09,9
34,36,0,0.9,12,4,0.06438543143573325,0.0995073217645154,4.4,2.01,9
35,37,1,0.9,16,2,0.06532744013900285,0.0984812627460436,4.36,1.97,9
36,38,2,0.9,14,3,0.0659643745905041,0.09719780616028569,4.24,1.92,9
37,39,3,0.875,8,6,0.0653917717644848,0.10037543863095057,4.28,1.82,9
38,40,4,0.925,10,5,0.06493558693020986,0.10002947748829073,4.23,1.74,9
39,41,5,0.8,0,0,0.06493558693020986,0.10002947748829073,4.23,1.74,9
40,42,6,0.675,0,0,0.06493558693020986,0.10002947748829073,4.23,1.74,9
41,43,0,0.925,12,4,0.06285209216239564,0.10003375006230593,4.34,1.72,9
42,44,1,0.95,16,2,0.06474604216310774,0.09972446356453107,4.28,1.69,9
43,45,2,0.85,16,2,0.0669138057427836,0.10081970530433476,4.13,1.67,9
44,46,3,0.875,10,5,0.06586369091276757,0.10088686339620989,4.11,1.6,9
45,47,4,0.925,8,6,0.06512505851768294,0.10070450124707828,4.12,1.53,9
46,48,5,0.775,0,0,0.06512505851768294,0.10070450124707828,4.12,1.53,9
47,49,6,0.65,0,0,0.06512505851768294,0.10070450124707828,4.12,1.53,9
48,50,0,0.975,12,4,0.06333262571444397,0.09898844678859987,4.23,2.05,9
49,51,1,0.9,16,2,0.06422481619530436,0.09966145436201443,4.12,2.02,9
50,52,2,0.95,10,5,0.06456920156917145,0.10045874304003706,4.16,1.95,9
51,53,3,0.875,8,6,0.06503206964477666,0.10022291323736716,4.21,1.88,9
52,54,4,0.925,12,4,0.06443020936573682,0.09816329689504671,4.23,1.83,9
53,55,5,0.775,0,0,0.06443020936573682,0.09816329689504671,4.23,1.83,9
54,56,6,0.7,0,0,0.06443020936573682,0.09816329689504671,4.23,1.83,9
55,57,0,0.85,10,5,0.0631206522648072,0.09839313227467006,4.27,1.87,9
56,58,1,0.9,18,1,0.06343387128130398,0.09831072990379468,4.25,1.86,9
57,59,2,0.975,10,5,0.06405904731996391,0.09807641130864789,4.23,1.81,9
58,60,3,0.9,10,5,0.06460199370286784,0.0981887889942214,4.16,1.76,9
