,sim_time,weekday,bed_utilisation,primary_arrivals,revision_arrivals,primary_bed_queue,revision_bed_queue,primary_mean_los,revision_mean_los,run
21,23,1,0.9565217391304348,12,4,0.04147105404130089,0.07454192064995306,4.2,6.52,1
22,24,2,0.9347826086956522,18,1,0.047130960620203784,0.07505765016772359,4.18,6.43,1
23,25,3,0.9347826086956522,8,6,0.048718288798938796,0.0806498740383923,4.08,5.93,1
24,26,4,0.9347826086956522,10,5,0.048854816987501284,0.08121453807394166,4.13,5.67,1
25,27,5,0.7391304347826086,0,0,0.048854816987501284,0.08121453807394166,4.13,5.67,1
26,28,6,0.6521739130434783,0,0,0.048854816987501284,0.08121453807394166,4.13,5.67,1
27,29,0,0.8695652173913043,10,5,0.04685257038965287,0.0766000756833768,4.3,5.79,1
28,30,1,0.8913043478260869,8,6,0.04561749208846604,0.08241036606595539,4.26,5.42,1
29,31,2,0.9565217391304348,6,7,0.045100901055436626,0.08555444421246916,4.33,5.05,1
30,32,3,0.8913043478260869,18,1,0.04964874225870853,0.08647281558178707,4.12,5.0,1
31,33,4,0.8043478260869565,16,2,0.051502274256395295,0.08713900459290638,3.97,4.9,1
32,34,5,0.6521739130434783,0,0,0.051502274256395295,0.08713900459290638,3.97,4.9,1
33,35,6,0.5434782608695652,0,0,0.051502274256395295,0.08713900459290638,3.97,4.9,1
34,36,0,0.8478260869565217,16,2,0.04882683143788125,0.08549487243077608,4.1,5.1,1
35,37,1,0.9130434782608695,12,4,0.04895936204302464,0.08566730330162498,4.01,4.91,1
36,38,2,0.8260869565217391,6,7,0.04897254111092377,0.08856055562473372,4.02,4.62,1
37,39,3,0.8913043478260869,12,4,0.04777978433360628,0.09033713245041625,4.14,4.57,1
38,40,4,0.8913043478260869,16,2,0.04815995541751954,0.09074978188004262,4.08,4.5,1
39,41,5,0.8695652173913043,0,0,0.04815995541751954,0.09074978188004262,4.08,4.5,1
40,42,6,0.782608695652174,0,0,0.04815995541751954,0.09074978188004262,4.08,4.5,1
41,43,0,0.9130434782608695,14,3,0.048099195515491314,0.09248623287546681,4.13,4.39,1
42,44,1,0.8913043478260869,14,3,0.048442613614644366,0.09273588564674876,4.17,4.29,1
43,45,2,0.8913043478260869,6,7,0.047752528300164895,0.09492631266571042,4.35,4.13,1
44,46,3,0.9565217391304348,10,5,0.048111893461090585,0.09491736154633458,4.56,3.98,1
45,47,4,0.9130434782608695,8,6,0.04831234043690521,0.09518632305636959,4.58,3.82,1
46,48,5,0.8260869565217391,0,0,0.04831234043690521,0.09518632305636959,4.58,3.82,1
47,49,6,0.7391304347826086,0,0,0.04831234043690521,0.09518632305636959,4.58,3.82,1
48,50,0,0.9565217391304348,8,6,0.04737876864102298,0.0921173391662516,4.6,3.87,1
49,51,1,0.9565217391304348,14,3,0.049294298969513414,0.09303442920934687,4.51,3.79,1
50,52,2,0.9565217391304348,16,2,0.05114421565876107,0.09224863924111991,4.4,3.74,1
51,53,3,0.9347826086956522,12,4,0.05231579305055907,0.09303752259522853,4.36,3.65,1
52,54,4,0.9130434782608695,14,3,0.05413161270450193,0.09355866180818832,4.25,3.59,1
53,55,5,0.7391304347826086,0,0,0.05413161270450193,0.09355866180818832,4.25,3.59,1
54,56,6,0.5434782608695652,0,0,0.05413161270450193,0.09355866180818832,4.25,3.59,1
55,57,0,0.7391304347826086,12,4,0.052783937699410595,0.09134425561154481,4.27,3.7,1
56,58,1,1.0,14,3,0.052178381172219034,0.09095684684983986,4.28,3.64,1
57,59,2,0.8478260869565217,16,2,0.05501448108000767,0.09121536338910423,4.16,3.6,1
58,60,3,0.9347826086956522,12,4,0.05457368302413123,0.09192253006946388,4.28,3.56,1
59,61,4,0.9565217391304348,12,4,0.05543451970801379,0.09318758012444778,4.31,3.49,1
60,62,5,0.8695652173913043,0,0,0.05543451970801379,0.09318758012444778,4.31,3.49,1
61,63,6,0.782608695652174,0,0,0.05543451970801379,0.09318758012444778,4.31,3.49,1
62,64,0,0.9565217391304348,18,1,0.05507095229328294,0.09362606247886675,4.24,3.47,1
63,65,1,0.9347826086956522,12,4,0.05602315776549346,0.0931786088691142,4.2,3.39,1
64,66,2,0.8260869565217391,12,4,0.05653506064126723,0.09246851906736589,4.24,3.32,1
65,67,3,0.9130434782608695,12,4,0.056323449053894824,0.09271991115673174,4.24,3.25,1
66,68,4,0.8695652173913043,8,6,0.05612925194046347,0.0932974416726429,4.27,3.16,1
67,69,5,0.6956521739130435,0,0,0.05612925194046347,0.0932974416726429,4.27,3.16,1
68,70,6,0.5869565217391305,0,0,0.05612925194046347,0.0932974416726429,4.27,3.16,1
69,71,0,0.9130434782608695,14,3,0.05484524944509339,0.09192542047157462,4.34,3.25,1
70,72,1,0.9565217391304348,10,5,0.05510727815976411,0.09298507908160347,4.3,3.18,1
71,73,2,0.9347826086956522,18,1,0.05650436537068563,0.0926037959152529,4.21,3.16,1
72,74,3,0.9130434782608695,8,6,0.05634395733125096,0.09346750330912747,4.18,3.07,1
73,75,4,0.8695652173913043,14,3,0.05708131085494748,0.09286698553485613,4.12,3.03,1
74,76,5,0.717391304347826,0,0,0.05708131085494748,0.09286698553485613,4.12,3.03,1
75,77,6,0.6304347826086957,0,0,0.05708131085494748,0.09286698553485613,4.12,3.03,1
76,78,0,0.9565217391304348,16,2,0.0557342592713499,0.09210195337639612,4.23,3.09,1
77,79,1,0.8913043478260869,16,2,0.057291837565590024,0.09255276269566057,4.14,3.06,1
78,80,2,0.9130434782608695,18,1,0.05806269179049354,0.09324386382615842,4.1,3.05,1
79,81,3,0.8260869565217391,12,4,0.058383260520929285,0.09344509151637419,4.05,2.99,1
80,82,4,0.9565217391304348,10,5,0.057758946017236426,0.09423693644228769,4.11,2.96,1
81,83,5,0.8695652173913043,0,0,0.057758946017236426,0.09423693644228769,4.11,2.96,1
82,84,6,0.6521739130434783,0,0,0.057758946017236426,0.09423693644228769,4.11,2.96,1
83,85,0,0.8913043478260869,16,2,0.056526755168868716,0.09362854288500612,4.26,2.98,1
84,86,1,0.9565217391304348,16,2,0.05670696811556493,0.09448363014503165,4.2,2.95,1
85,87,2,0.9130434782608695,8,6,0.05726040525840632,0.09436425421365184,4.18,2.88,1
86,88,3,0.9130434782608695,10,5,0.0573909504209043,0.09491960602196511,4.15,2.82,1
87,89,4,0.9565217391304348,12,4,0.057479088541391624,0.09522494255290755,4.11,2.77,1
88,90,5,0.7608695652173914,0,0,0.057479088541391624,0.09522494255290755,4.11,2.77,1
89,91,6,0.5652173913043478,0,0,0.057479088541391624,0.09522494255290755,4.11,2.77,1
90,92,0,0.8043478260869565,14,3,0.05648562281351572,0.09410464911110863,4.15,2.84,1
91,93,1,0.9565217391304348,16,2,0.05642146085331059,0.0942911750955144,4.14,2.82,1
92,94,2,0.9130434782608695,20,0,0.057753280130987523,0.0942911750955144,4.09,2.82,1
93,95,3,0.7608695652173914,16,2,0.058099206356067315,0.0946228499219456,4.07,2.8,1
94,96,4,0.8478260869565217,10,5,0.05743293105381884,0.09380293171953223,4.14,2.82,1
95,97,5,0.8043478260869565,0,0,0.05743293105381884,0.09380293171953223,4.14,2.82,1
96,98,6,0.7608695652173914,0,0,0.05743293105381884,0.09380293171953223,4.14,2.82,1
97,99,0,0.8695652173913043,12,4,0.056862235042727347,0.09374567380878976,4.22,2.78,1
98,100,1,0.8695652173913043,16,2,0.05705923355582609,0.09378913347079335,4.23,2.76,1
99,101,2,0.9347826086956522,12,4,0.05697471878812369,0.09369366943729407,4.24,2.72,1
100,102,3,0.8260869565217391,12,4,0.05686139529980544,0.09452222253075036,4.2,2.7,1
101,103,4,0.9347826086956522,14,3,0.05682935483497926,0.09555187381569134,4.24,2.67,1
102,104,5,0.782608695652174,0,0,0.05682935483497926,0.09555187381569134,4.24,2.67,1
103,105,6,0.6956521739130435,0,0,0.05682935483497926,0.09555187381569134,4.24,2.67,1
104,106,0,0.8478260869565217,10,5,0.056229889066677786,0.09403582202674723,4.27,2.74,1
105,107,1,0.9782608695652174,16,2,0.056096966970373696,0.09510072923827309,4.27,2.72,1
106,108,2,0.9782608695652174,10,5,0.05635923012337592,0.09616146543523306,4.25,2.72,1
107,109,3,0.9130434782608695,16,2,0.05665126701607763,0.09586180498193704,4.19,2.7,1
108,110,4,0.9130434782608695,12,4,0.05690084513739414,0.09703215024291478,4.16,2.66,1
109,111,5,0.782608695652174,0,0,0.05690084513739414,0.09703215024291478,4.16,2.66,1
110,112,6,0.6739130434782609,0,0,0.05690084513739414,0.09703215024291478,4.16,2.66,1
111,113,0,0.9565217391304348,10,5,0.056338583821807245,0.09543622671918263,4.16,2.91,1
112,114,1,0.9565217391304348,8,6,0.0565587446799504,0.0949196509973421,4.15,2.85,1
113,115,2,0.9347826086956522,14,3,0.05704352328186427,0.09462403328327038,4.1,2.83,1
114,116,3,0.8913043478260869,14,3,0.057477227838837686,0.0943648075806377,4.06,2.8,1
115,117,4,0.8913043478260869,12,4,0.05739658583499437,0.09500353942530482,4.05,2.76,1
116,118,5,0.782608695652174,0,0,0.05739658583499437,0.09500353942530482,4.05,2.76,1
117,119,6,0.6521739130434783,0,0,0.05739658583499437,0.09500353942530482,4.05,2.76,1
118,120,0,0.8695652173913043,12,4,0.05675408673982653,0.09383065622252328,4.14,2.82,1
119,121,1,0.9782608695652174,10,5,0.05645588480487474,0.09413348129688656,4.13,2.78,1
120,122,2,0.8478260869565217,10,5,0.056886827629479185,0.09513256680598611,4.1,2.74,1
121,123,3,0.9130434782608695,14,3,0.056741155635535064,0.09504295563701641,4.09,2.71,1
122,124,4,0.8043478260869565,14,3,0.05717229400955206,0.09526765241496202,4.05,2.69,1
123,125,5,0.782608695652174,0,0,0.05717229400955206,0.09526765241496202,4.05,2.69,1
124,126,6,0.6521739130434783,0,0,0.05717229400955206,0.09526765241496202,4.05,2.69,1
125,127,0,0.9565217391304348,10,5,0.056666344505042744,0.09388696180025242,4.07,2.83,1
126,128,1,0.8913043478260869,8,6,0.05672820684657933,0.09503235121902762,4.06,2.78,1
127,129,2,0.8478260869565217,12,4,0.05673703772404226,0.095642073495042,4.04,2.75,1
128,130,3,0.9130434782608695,8,6,0.05648474214482593,0.09736573373650359,4.07,2.7,1
129,131,4,0.9565217391304348,14,3,0.056388175895975584,0.09751354469963609,4.07,2.68,1
130,132,5,0.717391304347826,0,0,0.056388175895975584,0.09751354469963609,4.07,2.68,1
131,133,6,0.5434782608695652,0,0,0.056388175895975584,0.09751354469963609,4.07,2.68,1
132,134,0,0.8695652173913043,14,3,0.05572254818725412,0.0967164312552249,4.12,2.77,1
133,135,1,0.9347826086956522,14,3,0.05617462451971927,0.09647055767761746,4.09,2.75,1
134,136,2,0.8478260869565217,10,5,0.0563009861507104,0.09696662827928018,4.1,2.71,1
135,137,3,0.9130434782608695,18,1,0.056728501422817344,0.09733532803862247,4.13,2.7,1
136,138,4,0.9347826086956522,14,3,0.056885098005585256,0.09709409323409826,4.13,2.68,1
137,139,5,0.8043478260869565,0,0,0.056885098005585256,0.09709409323409826,4.13,2.68,1
138,140,6,0.7391304347826086,0,0,0.056885098005585256,0.09709409323409826,4.13,2.68,1
139,141,0,0.9130434782608695,8,6,0.05652103337834951,0.09590218828960476,4.16,2.74,1
140,142,1,0.9565217391304348,14,3,0.056964851424963575,0.09604875608588032,4.13,2.72,1
141,143,2,0.8478260869565217,14,3,0.057373243055900094,0.09639488814963716,4.11,2.7,1
142,144,3,0.9347826086956522,14,3,0.05739834705575017,0.09687754005526515,4.1,2.68,1
143,145,4,0.9130434782608695,10,5,0.05758323939893038,0.09704201119441186,4.11,2.64,1
144,146,5,0.8043478260869565,0,0,0.05758323939893038,0.09704201119441186,4.11,2.64,1
145,147,6,0.6956521739130435,0,0,0.05758323939893038,0.09704201119441186,4.11,2.64,1
146,148,0,0.9565217391304348,10,5,0.057144342757170244,0.09591724405720287,4.11,2.69,1
147,149,1,0.9782608695652174,8,6,0.057458401746830735,0.09563420197399825,4.1,2.65,1
148,150,2,0.8913043478260869,12,4,0.05795802810867124,0.09580645697110941,4.07,2.62,1
149,151,3,0.8913043478260869,10,5,0.05790233175140484,0.09563441098113873,4.05,2.59,1
150,152,4,0.8913043478260869,6,7,0.057661590362627996,0.09562513322011224,4.08,2.68,1
151,153,5,0.7391304347826086,0,0,0.057661590362627996,0.09562513322011224,4.08,2.68,1
152,154,6,0.6739130434782609,0,0,0.057661590362627996,0.09562513322011224,4.08,2.68,1
153,155,0,0.8695652173913043,14,3,0.057068886790618605,0.09537704456053826,4.09,2.68,1
154,156,1,0.8695652173913043,12,4,0.05717871178810322,0.09538017869367166,4.1,2.65,1
155,157,2,0.8478260869565217,14,3,0.05725397365443304,0.09497906210277145,4.08,2.63,1
156,158,3,0.8478260869565217,10,5,0.05713012844545475,0.09535689425405061,4.07,2.6,1
157,159,4,0.8695652173913043,18,1,0.057351684944294885,0.09538974035956015,4.06,2.6,1
158,160,5,0.782608695652174,0,0,0.057351684944294885,0.09538974035956015,4.06,2.6,1
159,161,6,0.5652173913043478,0,0,0.057351684944294885,0.09538974035956015,4.06,2.6,1
160,162,0,0.8043478260869565,10,5,0.05694949921537276,0.09432274102667916,4.08,2.71,1
161,163,1,0.8695652173913043,10,5,0.056704057002189986,0.09437585061233117,4.08,2.68,1
162,164,2,0.9782608695652174,18,1,0.057208177371900745,0.0942153410999157,4.1,2.67,1
163,165,3,0.9130434782608695,8,6,0.05765728868735837,0.09382305206980666,4.08,2.64,1
164,166,4,0.8260869565217391,10,5,0.057699699220920296,0.09406803277663472,4.07,2.61,1
165,167,5,0.6739130434782609,0,0,0.057699699220920296,0.09406803277663472,4.07,2.61,1
166,168,6,0.5652173913043478,0,0,0.057699699220920296,0.09406803277663472,4.07,2.61,1
167,169,0,0.8478260869565217,16,2,0.057079272347577065,0.09366430731407406,4.11,2.66,1
0,2,1,0.6956521739130435,16,2,0.0,0.0,9.72,11.49,2
1,3,2,0.9130434782608695,8,6,0.0,0.0,12.0,12.38,2
2,4,3,0.9130434782608695,10,5,0.012743855478318083,0.04928967781089488,10.64,8.94,2
3,5,4,0.9782608695652174,10,5,0.023297370618806056,0.06742221439132996,9.35,7.0,2
4,6,5,0.8043478260869565,0,0,0.023297370618806056,0.06742221439132996,9.35,7.0,2
5,7,6,0.7391304347826086,0,0,0.023297370618806056,0.06742221439132996,9.35,7.0,2
6,8,0,0.9782608695652174,10,5,0.01965715645961761,0.06786740692288735,8.74,9.15,2
7,9,1,0.9130434782608695,8,6,0.025047940366905528,0.08103755640326883,8.02,7.53,2
8,10,2,0.8695652173913043,14,3,0.029156170533720372,0.0833199254627988,7.03,6.92,2
9,11,3,0.9347826086956522,14,3,0.03404828423453339,0.08641392914782842,6.7,6.4,2
10,12,4,0.9782608695652174,12,4,0.04067750349886634,0.08980837927114262,6.62,5.82,2
11,13,5,0.8913043478260869,0,0,0.04067750349886634,0.08980837927114262,6.62,5.82,2
12,14,6,0.7608695652173914,0,0,0.04067750349886634,0.08980837927114262,6.62,5.82,2
13,15,0,0.9565217391304348,12,4,0.03721630887044703,0.09410044241747723,7.13,5.67,2
14,16,1,0.9130434782608695,14,3,0.04247813076539592,0.09507208645345225,6.5,5.34,2
15,17,2,0.9565217391304348,10,5,0.04369678257948125,0.09850621920669286,6.31,4.86,2
16,18,3,0.9565217391304348,12,4,0.04916972291888176,0.10181358621862854,6.01,4.54,2
17,19,4,0.9347826086956522,12,4,0.05358143005989098,0.10511168676285977,5.64,4.25,2
18,20,5,0.8478260869565217,0,0,0.05358143005989098,0.10511168676285977,5.64,4.25,2
19,21,6,0.7608695652173914,0,0,0.05358143005989098,0.10511168676285977,5.64,4.25,2
20,22,0,0.9130434782608695,14,3,0.05166785920049716,0.10680722003416986,5.6,4.06,2
21,23,1,0.9565217391304348,12,4,0.051879811385244265,0.10627313689626541,5.34,3.83,2
22,24,2,0.9130434782608695,18,1,0.05389156482489447,0.10776131371464266,4.91,3.78,2
23,25,3,0.9347826086956522,8,6,0.053824797400849216,0.11002035462784544,4.82,3.68,2
24,26,4,0.9782608695652174,10,5,0.05409883798470673,0.10798949398986853,4.72,3.53,2
25,27,5,0.8695652173913043,0,0,0.05409883798470673,0.10798949398986853,4.72,3.53,2
26,28,6,0.8043478260869565,0,0,0.05409883798470673,0.10798949398986853,4.72,3.53,2
27,29,0,0.8913043478260869,10,5,0.05269577523055277,0.10967490336238664,4.94,3.33,2
28,30,1,0.8913043478260869,8,6,0.052512202770784694,0.10802107436734588,4.87,3.12,2
29,31,2,0.8913043478260869,6,7,0.051355710829387974,0.10638006877786113,4.89,2.9,2
30,32,3,0.8913043478260869,18,1,0.05285454498982498,0.10541158606643446,4.83,2.87,2
31,33,4,0.8260869565217391,16,2,0.05345493660946992,0.10588723373724088,4.71,2.82,2
32,34,5,0.717391304347826,0,0,0.05345493660946992,0.10588723373724088,4.71,2.82,2
33,35,6,0.5869565217391305,0,0,0.05345493660946992,0.10588723373724088,4.71,2.82,2
34,36,0,0.9130434782608695,16,2,0.050678056785601354,0.10388936140257596,4.97,2.93,2
35,37,1,0.9782608695652174,12,4,0.051120947869943964,0.10627923145466796,4.87,2.82,2
36,38,2,0.9347826086956522,6,7,0.052103860731951265,0.10666675461560651,4.87,2.65,2
37,39,3,0.9130434782608695,12,4,0.053393329421924804,0.10714421500431007,4.73,2.56,2
38,40,4,0.8478260869565217,16,2,0.05473749343148016,0.10886271774300921,4.61,2.52,2
39,41,5,0.6521739130434783,0,0,0.05473749343148016,0.10886271774300921,4.61,2.52,2
40,42,6,0.5217391304347826,0,0,0.05473749343148016,0.10886271774300921,4.61,2.52,2
41,43,0,0.8478260869565217,14,3,0.052655088790065155,0.10627074827293756,4.71,2.94,2
42,44,1,0.9565217391304348,14,3,0.05180708164545544,0.1074039497233439,4.7,2.87,2
43,45,2,0.8260869565217391,6,7,0.05311961877460529,0.11012379813637815,4.65,2.73,2
44,46,3,0.8913043478260869,10,5,0.05215560819375174,0.11048964118904174,4.68,2.63,2
45,47,4,0.9347826086956522,8,6,0.051769409481310216,0.11112593935901231,4.75,2.72,2
46,48,5,0.8695652173913043,0,0,0.051769409481310216,0.11112593935901231,4.75,2.72,2
47,49,6,0.717391304347826,0,0,0.051769409481310216,0.11112593935901231,4.75,2.72,2
48,50,0,0.9130434782608695,8,6,0.05076903441886944,0.10714999014941233,4.88,2.84,2
49,51,1,0.8695652173913043,14,3,0.05185767058618857,0.1081269808843783,4.82,2.79,2
50,52,2,0.8695652173913043,16,2,0.05276989877001025,0.10851218739255165,4.72,2.75,2
51,53,3,1.0,12,4,0.05292387461897442,0.10887032501570773,4.7,2.69,2
52,54,4,0.9347826086956522,14,3,0.05506879001558138,0.10875763909338187,4.57,2.64,2
53,55,5,0.8478260869565217,0,0,0.05506879001558138,0.10875763909338187,4.57,2.64,2
54,56,6,0.7391304347826086,0,0,0.05506879001558138,0.10875763909338187,4.57,2.64,2
55,57,0,0.8913043478260869,12,4,0.05369778279527645,0.10754731030279836,4.63,3.01,2
56,58,1,0.9130434782608695,14,3,0.054908719587757775,0.10758479807421421,4.57,2.96,2
57,59,2,0.9347826086956522,16,2,0.05527521664859522,0.107136065454343,4.56,2.93,2
58,60,3,0.9347826086956522,12,4,0.05703647152618474,0.10911702650682548,4.48,2.86,2
59,61,4,0.9347826086956522,12,4,0.05690014448032298,0.10911898283872933,4.55,2.8,2
60,62,5,0.6521739130434783,0,0,0.05690014448032298,0.10911898283872933,4.55,2.8,2
61,63,6,0.5869565217391305,0,0,0.05690014448032298,0.10911898283872933,4.55,2.8,2
62,64,0,0.9347826086956522,18,1,0.055051403323922596,0.10852270424398217,4.58,2.82,2
63,65,1,0.9130434782608695,12,4,0.05587683110827634,0.10828961575535871,4.59,2.76,2
64,66,2,0.8695652173913043,12,4,0.05622138062290961,0.10983748387212991,4.58,2.71,2
65,67,3,0.9130434782608695,12,4,0.05656234437626772,0.11065014874461494,4.57,2.65,2
66,68,4,0.9347826086956522,8,6,0.056831123412576394,0.11147727181396706,4.62,2.57,2
67,69,5,0.717391304347826,0,0,0.056831123412576394,0.11147727181396706,4.62,2.57,2
68,70,6,0.6304347826086957,0,0,0.056831123412576394,0.11147727181396706,4.62,2.57,2
69,71,0,0.8913043478260869,14,3,0.055531065033857324,0.10983790016964401,4.69,2.65,2
70,72,1,0.9130434782608695,10,5,0.05546442249208246,0.1115458131297421,4.66,2.59,2
71,73,2,0.8695652173913043,18,1,0.05732019751419095,0.11184463266634752,4.55,2.58,2
72,74,3,0.8695652173913043,8,6,0.056825186799905204,0.11033780590894583,4.53,2.51,2
73,75,4,0.8913043478260869,14,3,0.05683952286694943,0.11020161617033146,4.51,2.47,2
74,76,5,0.7391304347826086,0,0,0.05683952286694943,0.11020161617033146,4.51,2.47,2
75,77,6,0.6304347826086957,0,0,0.05683952286694943,0.11020161617033146,4.51,2.47,2
76,78,0,0.8913043478260869,16,2,0.05549817719457304,0.10959273352064909,4.61,2.54,2
77,79,1,0.9347826086956522,16,2,0.0563081003959403,0.10991946056443627,4.54,2.52,2
78,80,2,0.8913043478260869,18,1,0.05741901007991559,0.10979164516142427,4.49,2.5,2
79,81,3,0.9130434782608695,12,4,0.05788625571488792,0.10881002103710272,4.46,2.46,2
80,82,4,0.9782608695652174,10,5,0.057975466426208,0.10891765800892739,4.48,2.41,2
81,83,5,0.8043478260869565,0,0,0.057975466426208,0.10891765800892739,4.48,2.41,2
82,84,6,0.7608695652173914,0,0,0.057975466426208,0.10891765800892739,4.48,2.41,2
83,85,0,0.9130434782608695,16,2,0.05704749648590068,0.10892939849685866,4.54,2.39,2
84,86,1,0.8913043478260869,16,2,0.058161131091689584,0.10914289399572057,4.47,2.37,2
85,87,2,0.8478260869565217,8,6,0.05802533623644323,0.1100884018215413,4.45,2.31,2
86,88,3,0.9347826086956522,10,5,0.05754394244592651,0.11131222280958834,4.44,2.26,2
87,89,4,0.8913043478260869,12,4,0.057999166509826415,0.11254138744179015,4.44,2.23,2
88,90,5,0.717391304347826,0,0,0.057999166509826415,0.11254138744179015,4.44,2.23,2
89,91,6,0.6304347826086957,0,0,0.057999166509826415,0.11254138744179015,4.44,2.23,2
90,92,0,0.9130434782608695,14,3,0.056996711780026944,0.11121737111894557,4.52,2.42,2
91,93,1,0.9347826086956522,16,2,0.057726448549260845,0.11095792461787819,4.48,2.4,2
92,94,2,1.0,20,0,0.05910817397108821,0.11095792461787819,4.39,2.4,2
93,95,3,0.9565217391304348,16,2,0.059914324737275836,0.11149417743339432,4.32,2.38,2
94,96,4,0.8913043478260869,10,5,0.06027638133674053,0.11162686312310736,4.28,2.33,2
95,97,5,0.7608695652173914,0,0,0.06027638133674053,0.11162686312310736,4.28,2.33,2
96,98,6,0.6304347826086957,0,0,0.06027638133674053,0.11162686312310736,4.28,2.33,2
97,99,0,0.8695652173913043,12,4,0.0594581499158798,0.1099607905391804,4.4,2.52,2
98,100,1,0.9347826086956522,16,2,0.05940383409698369,0.11012190627379871,4.37,2.5,2
99,101,2,0.9565217391304348,12,4,0.059694185028411645,0.11035235556584365,4.34,2.47,2
100,102,3,0.8913043478260869,12,4,0.060047946473946394,0.11008919922772369,4.36,2.43,2
101,103,4,0.8913043478260869,14,3,0.06006658645511322,0.10946176897339108,4.33,2.41,2
102,104,5,0.8260869565217391,0,0,0.06006658645511322,0.10946176897339108,4.33,2.41,2
103,105,6,0.717391304347826,0,0,0.06006658645511322,0.10946176897339108,4.33,2.41,2
104,106,0,0.9347826086956522,10,5,0.05943297267394114,0.10846900463867762,4.34,2.47,2
105,107,1,0.8913043478260869,16,2,0.06017283458581573,0.10866826219425513,4.3,2.45,2
106,108,2,0.9347826086956522,10,5,0.06014952548588465,0.10954641517173848,4.28,2.41,2
107,109,3,0.8478260869565217,16,2,0.06063745373474948,0.10959109408147667,4.22,2.39,2
108,110,4,0.8913043478260869,12,4,0.060863569259712355,0.11014879994242845,4.2,2.36,2
109,111,5,0.8043478260869565,0,0,0.060863569259712355,0.11014879994242845,4.2,2.36,2
110,112,6,0.6956521739130435,0,0,0.060863569259712355,0.11014879994242845,4.2,2.36,2
111,113,0,0.8695652173913043,10,5,0.060262150591138125,0.10846174243986911,4.24,2.56,2
112,114,1,0.9565217391304348,8,6,0.059976570570458125,0.10855494393089134,4.27,2.51,2
113,115,2,0.9565217391304348,14,3,0.06016436584602002,0.10880456681275018,4.25,2.49,2
114,116,3,0.9130434782608695,14,3,0.06038586336555663,0.10830271531043309,4.2,2.47,2
115,117,4,0.9565217391304348,12,4,0.06024588609282681,0.10825890472730086,4.19,2.43,2
116,118,5,0.7608695652173914,0,0,0.06024588609282681,0.10825890472730086,4.19,2.43,2
117,119,6,0.6956521739130435,0,0,0.06024588609282681,0.10825890472730086,4.19,2.43,2
118,120,0,0.8043478260869565,12,4,0.05957149184551905,0.10718173303104046,4.24,2.53,2
119,121,1,0.9565217391304348,10,5,0.059209430849195985,0.10765155983686134,4.26,2.49,2
120,122,2,1.0,10,5,0.05994274219556836,0.10808043866300197,4.23,2.45,2
121,123,3,0.8913043478260869,14,3,0.06045760505351755,0.10817379394528866,4.21,2.43,2
122,124,4,0.8260869565217391,14,3,0.06076553697257309,0.10857137771236626,4.2,2.41,2
123,125,5,0.6956521739130435,0,0,0.06076553697257309,0.10857137771236626,4.2,2.41,2
124,126,6,0.6304347826086957,0,0,0.06076553697257309,0.10857137771236626,4.2,2.41,2
125,127,0,0.8260869565217391,10,5,0.06022778885777156,0.10699787948465081,4.25,2.48,2
126,128,1,1.0,8,6,0.05980439491149549,0.10709538753343642,4.25,2.46,2
127,129,2,0.8695652173913043,12,4,0.06002827748549539,0.10751943809320215,4.24,2.44,2
